work,workLabel,origLang,origLangLabel,author,authorLabel,translatedWork,translatedWorkLabel,transLang,transLangLabel,pubPlace,pubPlaceLabel,pubCountry,pubCountryLabel
http://www.wikidata.org/entity/Q122117946,Q122117946,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q55724631,Lili Maxime,http://www.wikidata.org/entity/Q124957838,Q124957838,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1965,New Brunswick,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122149969,Q122149969,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3263642,Louise-Michelle Sauriol,http://www.wikidata.org/entity/Q124957692,Q124957692,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1948,Manitoba,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122148812,Q122148812,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108828948,Geneviève Lévesque,http://www.wikidata.org/entity/Q124957661,Q124957661,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122083808,Q122083808,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3263642,Louise-Michelle Sauriol,http://www.wikidata.org/entity/Q124957801,Q124957801,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1948,Manitoba,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122069257,Q122069257,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q16669224,Paul-François Sylvestre,http://www.wikidata.org/entity/Q124957027,Q124957027,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122141993,Q122141993,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648389,Berthier Pearson,http://www.wikidata.org/entity/Q124957570,Q124957570,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1965,New Brunswick,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122068956,Q122068956,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q2975017,Claire Boulé,http://www.wikidata.org/entity/Q124957534,Q124957534,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121878243,Le Poaimier,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3009718,Cécile Cloutier,http://www.wikidata.org/entity/Q124957291,Q124957291,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122147661,Q122147661,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q55724758,Martine Noël-Maw,http://www.wikidata.org/entity/Q124957676,Q124957676,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122069078,Q122069078,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q16669224,Paul-François Sylvestre,http://www.wikidata.org/entity/Q124957628,Q124957628,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122160686,Q122160686,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108828794,Guy Jean,http://www.wikidata.org/entity/Q124957368,Q124957368,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122148198,Q122148198,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q65132105,Gabriel Robichaud,http://www.wikidata.org/entity/Q124957704,Q124957704,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1965,New Brunswick,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121978869,Quelques Jours en hiver et au printemps,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648547,André Duhaime,http://www.wikidata.org/entity/Q124957413,Q124957413,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122067751,Le Roman colonial,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3014559,Daniel Poliquin,http://www.wikidata.org/entity/Q124957013,Q124957013,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q176,Quebec,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122062340,Q122062340,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3455970,Réjean Roy,http://www.wikidata.org/entity/Q124957770,Q124957770,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122018321,Preston Manning,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108828951,Nadine Mackenzie,http://www.wikidata.org/entity/Q124957301,Q124957301,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1948,Manitoba,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122067960,Q122067960,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q21027589,Robert Yergeau,http://www.wikidata.org/entity/Q124957552,Q124957552,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122157374,Q122157374,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108829016,André-Carl Vachon,http://www.wikidata.org/entity/Q124957705,Q124957705,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1965,New Brunswick,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122086675,Q122086675,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q55723616,Mireille Messier,http://www.wikidata.org/entity/Q124957547,Q124957547,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122067452,Q122067452,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q94684708,Nicole Balvay-Haillot,http://www.wikidata.org/entity/Q124957531,Q124957531,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122055946,Q122055946,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q28495391,Andrée Lacelle,http://www.wikidata.org/entity/Q124957555,Q124957555,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122147706,Q122147706,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3014413,Daniel Marchildon,http://www.wikidata.org/entity/Q124957697,Q124957697,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122117946,Q122117946,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q55724631,Lili Maxime,http://www.wikidata.org/entity/Q124957838,Q124957838,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122160358,Q122160358,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3186240,José Claer,http://www.wikidata.org/entity/Q124957102,Q124957102,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121886892,Q121886892,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3368917,Patrice Desbiens,http://www.wikidata.org/entity/Q124957106,Q124957106,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122135692,L'Irréversible instant de la guillotine,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648176,Luc Gauthier-Boucher,http://www.wikidata.org/entity/Q124957443,Q124957443,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122054029,Q122054029,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3269754,Lysette Brochu,http://www.wikidata.org/entity/Q124956984,Q124956984,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122074224,Q122074224,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3166805,Jean-Louis Grosmaire,http://www.wikidata.org/entity/Q124956989,Q124956989,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121883403,Q121883403,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q2400498,Dominique Demers,http://www.wikidata.org/entity/Q124957494,Q124957494,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122149161,Q122149161,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q55724598,Micheline Beaudry,http://www.wikidata.org/entity/Q124957574,Q124957574,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122141993,Q122141993,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648389,Berthier Pearson,http://www.wikidata.org/entity/Q124957570,Q124957570,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122069257,Q122069257,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q16669224,Paul-François Sylvestre,http://www.wikidata.org/entity/Q124957027,Q124957027,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q176,Quebec,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122068558,Q122068558,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3384402,Pierre Chatillon,http://www.wikidata.org/entity/Q124957668,Q124957668,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122067210,Q122067210,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3269754,Lysette Brochu,http://www.wikidata.org/entity/Q124957837,Q124957837,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122148198,Q122148198,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q65132105,Gabriel Robichaud,http://www.wikidata.org/entity/Q124957704,Q124957704,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122147570,Q122147570,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q55723533,Marité Villeneuve,http://www.wikidata.org/entity/Q124957064,Q124957064,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121878243,Le Poaimier,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3009718,Cécile Cloutier,http://www.wikidata.org/entity/Q124957291,Q124957291,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q176,Quebec,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122005133,Q122005133,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q2857252,Antonio D'Alfonso,http://www.wikidata.org/entity/Q124957651,Q124957651,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122069078,Q122069078,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q16669224,Paul-François Sylvestre,http://www.wikidata.org/entity/Q124957628,Q124957628,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q176,Quebec,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122147926,Q122147926,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3179877,Jocelyne Mallet-Parent,http://www.wikidata.org/entity/Q124957695,Q124957695,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122074984,Q122074984,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q728275,Marius Barbeau,http://www.wikidata.org/entity/Q124956982,Q124956982,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122107494,Le Roi des pissenlits,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108828824,Daniel Paradis,http://www.wikidata.org/entity/Q124957012,Q124957012,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122147619,Q122147619,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q17486617,Michel Pleau,http://www.wikidata.org/entity/Q124957684,Q124957684,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122157374,Q122157374,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108829016,André-Carl Vachon,http://www.wikidata.org/entity/Q124957705,Q124957705,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q9073873,No Great Mischief,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q1659739,Alistair MacLeod,http://www.wikidata.org/entity/Q124957278,Q124957278,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122160912,Q122160912,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q109303591,Christian Quesnel,http://www.wikidata.org/entity/Q124956976,Q124956976,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122147661,Q122147661,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q55724758,Martine Noël-Maw,http://www.wikidata.org/entity/Q124957676,Q124957676,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1989,Saskatchewan,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122074248,Q122074248,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3166805,Jean-Louis Grosmaire,http://www.wikidata.org/entity/Q124957828,Q124957828,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122061600,Q122061600,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108828914,Julie Huard,http://www.wikidata.org/entity/Q124957569,Q124957569,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122160686,Q122160686,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108828794,Guy Jean,http://www.wikidata.org/entity/Q124957368,Q124957368,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1948,Manitoba,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q97704262,Q97704262,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q81716960,Virginie Dussault,http://www.wikidata.org/entity/Q124957548,Q124957548,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122148517,Q122148517,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648196,Dominic Langlois,http://www.wikidata.org/entity/Q124957701,Q124957701,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1965,New Brunswick,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122074274,Q122074274,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3166805,Jean-Louis Grosmaire,http://www.wikidata.org/entity/Q124957280,Q124957280,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122068728,Q122068728,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q930987,Herménégilde Chiasson,http://www.wikidata.org/entity/Q124957827,Q124957827,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1965,New Brunswick,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122147698,Q122147698,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3269754,Lysette Brochu,http://www.wikidata.org/entity/Q124957340,Q124957340,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122135711,Quelques Brins d'herbe sur une tombe,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648176,Luc Gauthier-Boucher,http://www.wikidata.org/entity/Q124957412,Q124957412,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122057434,Q122057434,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3171789,Jean Dorval,http://www.wikidata.org/entity/Q124957557,Q124957557,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122148812,Q122148812,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108828948,Geneviève Lévesque,http://www.wikidata.org/entity/Q124957661,Q124957661,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121883403,Q121883403,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q2400498,Dominique Demers,http://www.wikidata.org/entity/Q124957494,Q124957494,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q176,Quebec,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q16661908,Madame Perfecta,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q946031,Antonine Maillet,http://www.wikidata.org/entity/Q124957452,Q124957452,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122068956,Q122068956,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q2975017,Claire Boulé,http://www.wikidata.org/entity/Q124957534,Q124957534,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121978869,Quelques Jours en hiver et au printemps,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648547,André Duhaime,http://www.wikidata.org/entity/Q124957413,Q124957413,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q9073873,No Great Mischief,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q1659739,Alistair MacLeod,http://www.wikidata.org/entity/Q124957278,Q124957278,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q176,Quebec,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122086675,Q122086675,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q55723616,Mireille Messier,http://www.wikidata.org/entity/Q124957547,Q124957547,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122067960,Q122067960,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q21027589,Robert Yergeau,http://www.wikidata.org/entity/Q124957552,Q124957552,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122148517,Q122148517,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648196,Dominic Langlois,http://www.wikidata.org/entity/Q124957701,Q124957701,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122068728,Q122068728,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q930987,Herménégilde Chiasson,http://www.wikidata.org/entity/Q124957827,Q124957827,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122067452,Q122067452,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q94684708,Nicole Balvay-Haillot,http://www.wikidata.org/entity/Q124957531,Q124957531,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122055946,Q122055946,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q28495391,Andrée Lacelle,http://www.wikidata.org/entity/Q124957555,Q124957555,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3824874,Barney's Version,http://www.wikidata.org/entity/Q1860,English,http://www.wikidata.org/entity/Q452282,Mordecai Richler,http://www.wikidata.org/entity/Q124957477,Q124957477,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q122074274,Q122074274,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3166805,Jean-Louis Grosmaire,http://www.wikidata.org/entity/Q124957280,Q124957280,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q176,Quebec,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122147706,Q122147706,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3014413,Daniel Marchildon,http://www.wikidata.org/entity/Q124957697,Q124957697,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122149969,Q122149969,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3263642,Louise-Michelle Sauriol,http://www.wikidata.org/entity/Q124957692,Q124957692,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122083808,Q122083808,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3263642,Louise-Michelle Sauriol,http://www.wikidata.org/entity/Q124957801,Q124957801,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q121886892,Q121886892,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3368917,Patrice Desbiens,http://www.wikidata.org/entity/Q124957106,Q124957106,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q1904,Ontario,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122160358,Q122160358,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3186240,José Claer,http://www.wikidata.org/entity/Q124957102,Q124957102,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122135692,L'Irréversible instant de la guillotine,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q108648176,Luc Gauthier-Boucher,http://www.wikidata.org/entity/Q124957443,Q124957443,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122054029,Q122054029,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3269754,Lysette Brochu,http://www.wikidata.org/entity/Q124956984,Q124956984,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q122074224,Q122074224,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q3166805,Jean-Louis Grosmaire,http://www.wikidata.org/entity/Q124956989,Q124956989,http://www.wikidata.org/entity/Q1450506,Canadian French,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
