work,workLabel,relation,date,language,languageLabel,country,countryLabel,place,placeLabel,lat,lon,origWork,origTitle
http://www.wikidata.org/entity/Q107012543,Byangakoutuk,edition_or_translation_of,1930-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993151,
http://www.wikidata.org/entity/Q105691540,Katha-chatustay,edition_or_translation_of,1894-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992696,
http://www.wikidata.org/entity/Q107239570,Khrishta,edition_or_translation_of,1959-12-25T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993218,
http://www.wikidata.org/entity/Q106811859,Hasya-koutuk,edition_or_translation_of,1914-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q107999690,Hasya-koutuk
http://www.wikidata.org/entity/Q106834296,Adhunik Sahitya,edition_or_translation_of,1987-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993170,
http://www.wikidata.org/entity/Q106794464,Katha,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q97246132,
http://www.wikidata.org/entity/Q106756196,Swadeshi Samaj,edition_or_translation_of,1962-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993100,
http://www.wikidata.org/entity/Q106774281,Kavyagrantha (Volume 10),edition_or_translation_of,1916-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q162442,Prayagraj,25.45,81.85,http://www.wikidata.org/entity/Q123993126,
http://www.wikidata.org/entity/Q106774706,Chithipatra (Volume 6),edition_or_translation_of,1993-02-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992969,
http://www.wikidata.org/entity/Q106615155,Chharar Chhabi,edition_or_translation_of,1961-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q118111666,
