work,workLabel,relation,date,language,languageLabel,country,countryLabel,place,placeLabel,lat,lon,origWork,origTitle
http://www.wikidata.org/entity/Q2003287,The Gates of Hell,based_on,1880-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q30889650,Codex Palatinus 313,edition_or_translation_of,1320-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q115057155,Q115057155,edition_or_translation_of,1760-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q107584125,Inferno,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q98168115,Q98168115,edition_or_translation_of,,,,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q23698868,Count Ugolino and his Sons in Prison,based_on,1826-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q21191070,Božanska komedija (Debevec),edition_or_translation_of,,http://www.wikidata.org/entity/Q9063,Slovene,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q21157242,Codex Altonensis,based_on,1400-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q21191022,"Commedia (1858, Buti)",edition_or_translation_of,,http://www.wikidata.org/entity/Q652,Italian,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q21191064,Divina Comedie (Coșbuc),edition_or_translation_of,1932-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7913,Romanian,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q59115057,Dante and Virgil in the Ninth Circle of Hell,based_on,1861-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q30057333,La Vie nouvelle,edition_or_translation_of,1898-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q18084,Vita Nuova
http://www.wikidata.org/entity/Q132889262,Tanto gentile e tanto onesta pare,edition_or_translation_of,,http://www.wikidata.org/entity/Q652,Italian,,,,,,,http://www.wikidata.org/entity/Q3980923,
http://www.wikidata.org/entity/Q133032309,Q133032309,edition_or_translation_of,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,,,,,http://www.wikidata.org/entity/Q133032605,
http://www.wikidata.org/entity/Q132815446,Q132815446,edition_or_translation_of,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,,,,,http://www.wikidata.org/entity/Q132818185,
http://www.wikidata.org/entity/Q17434855,Ugolin entouré de ses quatre enfants,based_on,1862-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q21190966,"Göttliche Komödie (1876, Streckfuß)",translation_of,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q21190966,"Göttliche Komödie (1876, Streckfuß)",edition_or_translation_of,1876-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q19126932,"Commedia (1866, Lana)",edition_or_translation_of,1866-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q3637289,Beatrice Addressing Dante from the Car,based_on,1820-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
