work,workLabel,relation,date,language,languageLabel,country,countryLabel,place,placeLabel,lat,lon,origWork,origTitle
http://www.wikidata.org/entity/Q705247,Delusions of Grandeur,based_on,1971-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q38,Italy,,,,,http://www.wikidata.org/entity/Q3085278,Ruy Blas
http://www.wikidata.org/entity/Q705247,Delusions of Grandeur,based_on,1971-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q3085278,Ruy Blas
http://www.wikidata.org/entity/Q2285344,Maria Tudor,based_on,,http://www.wikidata.org/entity/Q652,Italian,,,,,,,http://www.wikidata.org/entity/Q3292828,Marie Tudor
http://www.wikidata.org/entity/Q1550554,Esmeralda,based_on,1905-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q3203751,Q3203751,based_on,2007-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q865211,The Man Who Laughs
http://www.wikidata.org/entity/Q2394581,Les Misérables,based_on,1958-03-12T00:00:00Z,,,http://www.wikidata.org/entity/Q38,Italy,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q2394581,Les Misérables,based_on,1958-03-12T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q3210195,La Légende de la nonne,based_on,1956-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q122827969,
http://www.wikidata.org/entity/Q1164043,The Hunchback of Notre Dame,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q1170086,Phantom of the Paradise,based_on,1975-04-25T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q2902294,Big Man on Campus,based_on,1989-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q1809883,The Man Who Laughs,based_on,1928-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q865211,The Man Who Laughs
http://www.wikidata.org/entity/Q685501,Lucrezia Borgia,based_on,1850-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q38,Italy,,,,,http://www.wikidata.org/entity/Q3265982,Lucrèce Borgia
http://www.wikidata.org/entity/Q3202117,Q3202117,based_on,1985-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q3202120,L'Année terrible
http://www.wikidata.org/entity/Q3197893,Klokkeren fra Notre Dame,based_on,,http://www.wikidata.org/entity/Q9035,Danish,,,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q378748,The Hunchback of Notre-Dame,based_on,1982-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q2918663,Don César de Bazan,based_on,1850-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q3085278,Ruy Blas
http://www.wikidata.org/entity/Q1193096,Les Misérables,based_on,1998-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q830581,Les Misérables,based_on,,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q1193096,Les Misérables,based_on,1998-12-24T00:00:00Z,,,http://www.wikidata.org/entity/Q183,Germany,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q956955,Les Misérables,based_on,1952-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q3232145,Les Djinns,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q21015353,Les Djinns
http://www.wikidata.org/entity/Q705247,Delusions of Grandeur,based_on,1971-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q29,Spain,,,,,http://www.wikidata.org/entity/Q3085278,Ruy Blas
http://www.wikidata.org/entity/Q705247,Delusions of Grandeur,based_on,1971-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q183,Germany,,,,,http://www.wikidata.org/entity/Q3085278,Ruy Blas
http://www.wikidata.org/entity/Q1170086,Phantom of the Paradise,based_on,1975-08-07T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q259574,Les Misérables,based_on,1935-04-03T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q3233878,Les Misérables,based_on,1948-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q38,Italy,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q1170086,Phantom of the Paradise,based_on,1975-08-14T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q1114422,Les Misérables,based_on,1983-10-28T00:00:00Z,,,http://www.wikidata.org/entity/Q713750,West Germany,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q3233877,Les Misérables,based_on,1926-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q3233880,Les Misérables,based_on,1972-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q3233882,Les Misérables,based_on,1992-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q3655089,Les Misérables,based_on,1909-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q288425,The Hunchback of Notre Dame,based_on,1923-09-06T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q3208503,La Esmeralda,based_on,1850-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q378748,The Hunchback of Notre-Dame,based_on,1982-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q1170086,Phantom of the Paradise,based_on,1975-05-11T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q3655415,Les Misérables,based_on,,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q1193096,Les Misérables,based_on,1998-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q1170086,Phantom of the Paradise,based_on,1975-10-31T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q189234,Rigoletto,based_on,1850-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q38,Italy,,,,,http://www.wikidata.org/entity/Q1473603,Le roi s'amuse
http://www.wikidata.org/entity/Q3203753,The Man Who Laughs,based_on,2012-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q213,Czech Republic,,,,,http://www.wikidata.org/entity/Q865211,The Man Who Laughs
http://www.wikidata.org/entity/Q4131330,Gavroche,based_on,1937-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q1324552,Les Misérables: Shōjo Cosette,based_on,,,,http://www.wikidata.org/entity/Q17,Japan,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q5398514,Esmeralda,based_on,1922-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q260008,The Hunchback,based_on,1997-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q3344682,Q3344682,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q1780602,Les Misérables,based_on,1995-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q1170086,Phantom of the Paradise,based_on,1975-06-13T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q611439,Les Misérables,based_on,1978-12-27T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q1114422,Les Misérables,based_on,1982-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q3203754,L'Homme qui rit,based_on,1971-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q865211,The Man Who Laughs
http://www.wikidata.org/entity/Q827436,Giselle,based_on,,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q21044920,
http://www.wikidata.org/entity/Q1170086,Phantom of the Paradise,based_on,1976-05-12T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q1193924,The Hunchback of Notre Dame,based_on,1939-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q1193096,Les Misérables,based_on,1998-12-24T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q5350825,Les Misérables,based_on,1944-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q79,Egypt,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q213787,The Hunchback of Notre Dame,based_on,1996-06-21T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q260008,The Hunchback,based_on,1997-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q213,Czech Republic,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q288425,The Hunchback of Notre Dame,based_on,1923-11-19T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q3233876,Les Misérables,based_on,1913-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q180736,Les Misérables
http://www.wikidata.org/entity/Q1170086,Phantom of the Paradise,based_on,1976-07-10T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q211279,Ernani,based_on,1850-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q38,Italy,,,,,http://www.wikidata.org/entity/Q1125255,Hernani
http://www.wikidata.org/entity/Q288425,The Hunchback of Notre Dame,based_on,1923-09-02T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q3927326,The Magical Adventures of Quasimodo,based_on,1996-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q1193923,The Hunchback of Notre Dame,based_on,1956-12-19T00:00:00Z,,,http://www.wikidata.org/entity/Q38,Italy,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q1193923,The Hunchback of Notre Dame,based_on,1956-12-19T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q288425,The Hunchback of Notre Dame,based_on,1923-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q769086,Notre-Dame de Paris,based_on,,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q1170086,Phantom of the Paradise,based_on,1975-07-25T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q3453685,Ruy Blas,based_on,1850-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,http://www.wikidata.org/entity/Q38,Italy,,,,,http://www.wikidata.org/entity/Q3085278,Ruy Blas
http://www.wikidata.org/entity/Q28039173,Q28039173,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q122827969,
http://www.wikidata.org/entity/Q28039149,Q28039149,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q112333642,
http://www.wikidata.org/entity/Q19555072,Q19555072,edition_or_translation_of,,http://www.wikidata.org/entity/Q5146,Portuguese,,,,,,,http://www.wikidata.org/entity/Q56165213,
http://www.wikidata.org/entity/Q19124768,Q19124768,edition_or_translation_of,,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q117247115,
http://www.wikidata.org/entity/Q19186655,Q19186655,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q122802448,
http://www.wikidata.org/entity/Q7740963,The Hunchback of Notre Dame,based_on,1986-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q7740945,The Hunchback of Notre Dame,based_on,1911-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q19197458,Q19197458,edition_or_translation_of,1911-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q55975979,
http://www.wikidata.org/entity/Q19126136,Q19126136,edition_or_translation_of,1911-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q112333188,
http://www.wikidata.org/entity/Q28039164,Q28039164,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q122806307,
http://www.wikidata.org/entity/Q19224989,Q19224989,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q56165271,
http://www.wikidata.org/entity/Q19222854,Q19222854,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q56164816,
http://www.wikidata.org/entity/Q19236662,Q19236662,edition_or_translation_of,1911-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q55973118,
http://www.wikidata.org/entity/Q19208506,Q19208506,edition_or_translation_of,,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q117802332,
http://www.wikidata.org/entity/Q19235780,Q19235780,edition_or_translation_of,1909-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q55964705,
http://www.wikidata.org/entity/Q19129576,Q19129576,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q122801805,
http://www.wikidata.org/entity/Q19214396,Q19214396,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q20933641,
http://www.wikidata.org/entity/Q19227234,Q19227234,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q56165290,
http://www.wikidata.org/entity/Q19129735,Q19129735,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q122802140,
http://www.wikidata.org/entity/Q19128376,Q19128376,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q122803000,
http://www.wikidata.org/entity/Q19232406,Q19232406,edition_or_translation_of,1909-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q21275535,Sunsets
http://www.wikidata.org/entity/Q19125073,Q19125073,edition_or_translation_of,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q112314148,
http://www.wikidata.org/entity/Q19129422,Q19129422,edition_or_translation_of,1911-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q55974021,
http://www.wikidata.org/entity/Q28039189,Q28039189,edition_or_translation_of,,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q117257019,
http://www.wikidata.org/entity/Q19130836,Q19130836,edition_or_translation_of,1911-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q55974056,
http://www.wikidata.org/entity/Q28039160,Q28039160,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q112229851,
http://www.wikidata.org/entity/Q19184233,Q19184233,edition_or_translation_of,,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q3086219,La Légende des siècles
http://www.wikidata.org/entity/Q19237939,Q19237939,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q123146281,
http://www.wikidata.org/entity/Q19191477,Q19191477,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q122801757,
http://www.wikidata.org/entity/Q19536810,Q19536810,edition_or_translation_of,1893-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9056,Czech,,,,,,,http://www.wikidata.org/entity/Q112333188,
http://www.wikidata.org/entity/Q20933624,Q20933624,edition_or_translation_of,1819-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q20933641,
http://www.wikidata.org/entity/Q28039136,Q28039136,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q112333461,
http://www.wikidata.org/entity/Q28039174,Q28039174,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q56165649,
http://www.wikidata.org/entity/Q19239519,Q19239519,edition_or_translation_of,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q117083404,
http://www.wikidata.org/entity/Q19177222,Q19177222,edition_or_translation_of,1927-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q3205081,L'Âne
